match_id,date,competition,stage,team,opponent,is_home,goals,goals_conceded,result,clean_sheet,xg,xg_conceded,shots,shots_on_target,big_chances,possession_pct,passes,passes_completed,pass_completion_pct,key_passes,assists,crosses,pressures,counterpressures,tackles,tackles_won,interceptions,blocks,clearances,dribbles_attempted,dribbles_completed,fouls_committed,advanced
3939981,2024-06-27,Copa America 2024,Group Stage,United States,Panama,0.0,1,2,loss,0,0.914278539,0.730782593,6.0,2.0,1.0,27.2,223.0,133.0,59.6,5.0,1.0,9.0,103.0,17.0,9.0,5.0,9.0,25.0,17.0,5.0,4.0,6.0,
3939982,2024-06-28,Copa America 2024,Group Stage,Uruguay,Bolivia,1.0,5,0,win,1,2.3209622755000003,0.0507624025,18.0,9.0,1.0,60.1,531.0,447.0,84.2,10.0,5.0,17.0,144.0,32.0,34.0,22.0,6.0,16.0,11.0,17.0,10.0,12.0,
3939982,2024-06-28,Copa America 2024,Group Stage,Bolivia,Uruguay,0.0,0,5,loss,0,0.0507624025,2.3209622755000003,4.0,1.0,0.0,39.9,353.0,283.0,80.2,3.0,0.0,5.0,141.0,32.0,24.0,14.0,13.0,20.0,22.0,15.0,7.0,19.0,
3939984,2024-06-28,Copa America 2024,Group Stage,Colombia,Costa Rica,1.0,3,0,win,1,2.902314693000001,0.165297975,18.0,5.0,2.0,62.8,566.0,495.0,87.5,12.0,2.0,13.0,130.0,24.0,19.0,10.0,5.0,13.0,14.0,10.0,5.0,20.0,
3939984,2024-06-28,Copa America 2024,Group Stage,Costa Rica,Colombia,0.0,0,3,loss,0,0.165297975,2.902314693000001,5.0,0.0,0.0,37.2,335.0,257.0,76.7,2.0,0.0,1.0,194.0,37.0,20.0,14.0,2.0,20.0,16.0,12.0,6.0,19.0,
3939983,2024-06-29,Copa America 2024,Group Stage,Paraguay,Brazil,1.0,1,4,loss,0,0.6916759418999999,3.747689849,15.0,6.0,0.0,45.8,422.0,349.0,82.7,8.0,0.0,6.0,161.0,25.0,28.0,16.0,15.0,17.0,12.0,15.0,6.0,17.0,
3939983,2024-06-29,Copa America 2024,Group Stage,Brazil,Paraguay,0.0,4,1,win,0,3.747689849,0.6916759418999999,17.0,6.0,5.0,54.2,500.0,430.0,86.0,6.0,0.0,8.0,133.0,32.0,19.0,12.0,8.0,18.0,19.0,38.0,15.0,14.0,
3940878,2024-06-29,UEFA Euro 2024,Round of 16,Switzerland,Italy,1.0,2,0,win,1,0.7823567560000001,0.7256579150000001,16.0,3.0,0.0,49.9,561.0,496.0,88.4,9.0,2.0,11.0,128.0,29.0,11.0,9.0,5.0,16.0,23.0,8.0,3.0,11.0,
3940878,2024-06-29,UEFA Euro 2024,Round of 16,Italy,Switzerland,0.0,0,2,loss,0,0.7256579150000001,0.7823567560000001,11.0,1.0,1.0,50.1,563.0,480.0,85.3,6.0,0.0,7.0,152.0,21.0,11.0,9.0,8.0,19.0,14.0,8.0,3.0,17.0,
3940983,2024-06-29,UEFA Euro 2024,Round of 16,Germany,Denmark,1.0,2,0,win,1,2.2266212784,1.073495348,15.0,9.0,2.0,54.8,575.0,504.0,87.7,12.0,1.0,8.0,116.0,33.0,7.0,5.0,8.0,15.0,21.0,14.0,6.0,7.0,
3940983,2024-06-29,UEFA Euro 2024,Round of 16,Denmark,Germany,0.0,0,2,loss,0,1.073495348,2.2266212784,10.0,2.0,1.0,45.2,475.0,387.0,81.5,8.0,0.0,11.0,166.0,36.0,16.0,11.0,6.0,12.0,10.0,8.0,3.0,18.0,
3939985,2024-06-30,Copa America 2024,Group Stage,Canada,Chile,1.0,0,0,draw,1,0.699493846,0.454009303,9.0,3.0,0.0,56.5,473.0,376.0,79.5,6.0,0.0,10.0,139.0,22.0,12.0,3.0,10.0,22.0,27.0,16.0,7.0,16.0,
3939985,2024-06-30,Copa America 2024,Group Stage,Chile,Canada,0.0,0,0,draw,1,0.454009303,0.699493846,8.0,4.0,0.0,43.5,364.0,257.0,70.6,6.0,0.0,10.0,113.0,31.0,21.0,12.0,7.0,23.0,20.0,12.0,7.0,8.0,
3939986,2024-06-30,Copa America 2024,Group Stage,Argentina,Peru,1.0,2,0,win,1,2.1057768130000003,0.1666223537,12.0,6.0,3.0,72.7,667.0,594.0,89.1,7.0,1.0,3.0,97.0,24.0,19.0,9.0,6.0,14.0,13.0,13.0,5.0,14.0,
3939986,2024-06-30,Copa America 2024,Group Stage,Peru,Argentina,0.0,0,2,loss,0,0.1666223537,2.1057768130000003,7.0,1.0,0.0,27.3,250.0,176.0,70.4,3.0,0.0,5.0,130.0,17.0,15.0,9.0,9.0,19.0,5.0,13.0,4.0,24.0,
3941017,2024-06-30,UEFA Euro 2024,Round of 16,England,Slovakia,1.0,2,1,win,0,1.5867405009999995,1.547847124,16.0,2.0,1.0,62.9,872.0,737.0,84.5,9.0,2.0,24.0,143.0,37.0,13.0,7.0,9.0,25.0,13.0,17.0,11.0,13.0,
3941017,2024-06-30,UEFA Euro 2024,Round of 16,Slovakia,England,0.0,1,2,loss,0,1.547847124,1.5867405009999995,13.0,3.0,2.0,37.1,514.0,400.0,77.8,9.0,1.0,7.0,197.0,31.0,23.0,11.0,11.0,28.0,37.0,8.0,2.0,19.0,
3941018,2024-06-30,UEFA Euro 2024,Round of 16,Spain,Georgia,1.0,4,1,win,0,2.764726376,0.113077642,35.0,13.0,0.0,74.9,850.0,782.0,92.0,27.0,4.0,19.0,121.0,27.0,17.0,13.0,8.0,13.0,8.0,25.0,11.0,12.0,
3941018,2024-06-30,UEFA Euro 2024,Round of 16,Georgia,Spain,0.0,1,4,loss,0,0.113077642,2.764726376,4.0,0.0,0.0,25.1,285.0,225.0,78.9,4.0,0.0,2.0,155.0,25.0,17.0,8.0,11.0,30.0,22.0,20.0,8.0,11.0,
3939987,2024-07-01,Copa America 2024,Group Stage,Jamaica,Venezuela,1.0,0,3,loss,0,0.667584843,1.714409986,8.0,1.0,1.0,47.3,392.0,312.0,79.6,6.0,0.0,7.0,106.0,22.0,11.0,5.0,9.0,23.0,19.0,14.0,5.0,7.0,
3939987,2024-07-01,Copa America 2024,Group Stage,Venezuela,Jamaica,0.0,3,0,win,1,1.714409986,0.667584843,17.0,3.0,1.0,52.7,436.0,356.0,81.7,11.0,3.0,23.0,123.0,22.0,21.0,11.0,10.0,12.0,12.0,12.0,5.0,12.0,
3939988,2024-07-01,Copa America 2024,Group Stage,Mexico,Ecuador,1.0,0,0,draw,1,0.937626587,0.305849259,20.0,4.0,0.0,58.7,454.0,357.0,78.6,12.0,0.0,17.0,126.0,31.0,20.0,11.0,5.0,21.0,21.0,21.0,10.0,17.0,
3939988,2024-07-01,Copa America 2024,Group Stage,Ecuador,Mexico,0.0,0,0,draw,1,0.305849259,0.937626587,9.0,3.0,0.0,41.3,319.0,220.0,69.0,4.0,0.0,10.0,162.0,30.0,26.0,17.0,7.0,28.0,39.0,18.0,5.0,12.0,
3941019,2024-07-01,UEFA Euro 2024,Round of 16,France,Belgium,1.0,1,0,win,1,1.262011896,0.363213926,19.0,2.0,0.0,55.4,650.0,590.0,90.8,17.0,0.0,12.0,129.0,20.0,16.0,9.0,11.0,13.0,13.0,10.0,5.0,8.0,
3941019,2024-07-01,UEFA Euro 2024,Round of 16,Belgium,France,0.0,0,1,loss,0,0.363213926,1.262011896,5.0,2.0,0.0,44.6,524.0,456.0,87.0,3.0,0.0,7.0,129.0,21.0,21.0,9.0,8.0,15.0,14.0,10.0,4.0,10.0,
3941020,2024-07-01,UEFA Euro 2024,Round of 16,Portugal,Slovenia,1.0,0,0,draw,1,1.721176876,0.715536338,20.0,5.0,1.0,70.7,842.0,718.0,85.3,11.0,0.0,26.0,112.0,35.0,20.0,14.0,13.0,24.0,28.0,36.0,17.0,8.0,
3941020,2024-07-01,UEFA Euro 2024,Round of 16,Slovenia,Portugal,0.0,0,0,draw,1,0.715536338,1.721176876,10.0,2.0,0.0,29.3,349.0,216.0,61.9,4.0,0.0,8.0,215.0,36.0,37.0,20.0,14.0,39.0,30.0,18.0,7.0,21.0,
3939989,2024-07-02,Copa America 2024,Group Stage,Bolivia,Panama,1.0,1,3,loss,0,0.793431835,1.3405597112999998,7.0,3.0,1.0,51.2,478.0,393.0,82.2,2.0,1.0,3.0,168.0,24.0,18.0,11.0,9.0,19.0,20.0,13.0,5.0,23.0,
3939989,2024-07-02,Copa America 2024,Group Stage,Panama,Bolivia,0.0,3,1,win,0,1.3405597112999998,0.793431835,13.0,6.0,1.0,48.8,455.0,366.0,80.4,9.0,2.0,17.0,133.0,20.0,16.0,10.0,12.0,12.0,10.0,15.0,11.0,10.0,
3939990,2024-07-02,Copa America 2024,Group Stage,United States,Uruguay,1.0,0,1,loss,0,0.470996951,1.2715211382,8.0,2.0,0.0,51.6,376.0,272.0,72.3,6.0,0.0,8.0,127.0,37.0,11.0,3.0,3.0,16.0,17.0,17.0,9.0,12.0,
3939990,2024-07-02,Copa America 2024,Group Stage,Uruguay,United States,0.0,1,0,win,1,1.2715211382,0.470996951,12.0,5.0,1.0,48.4,352.0,253.0,71.9,8.0,0.0,12.0,158.0,18.0,19.0,7.0,11.0,19.0,23.0,8.0,5.0,15.0,
3941021,2024-07-02,UEFA Euro 2024,Round of 16,Romania,Netherlands,1.0,0,3,loss,0,0.267701091,2.6262365,5.0,1.0,0.0,36.3,319.0,229.0,71.8,4.0,0.0,8.0,146.0,30.0,10.0,4.0,9.0,23.0,27.0,3.0,0.0,11.0,
3941021,2024-07-02,UEFA Euro 2024,Round of 16,Netherlands,Romania,0.0,3,0,win,1,2.6262365,0.267701091,24.0,6.0,3.0,63.7,559.0,470.0,84.1,16.0,3.0,17.0,75.0,11.0,12.0,7.0,12.0,12.0,16.0,16.0,9.0,9.0,
3941022,2024-07-02,UEFA Euro 2024,Round of 16,Austria,Turkey,1.0,1,2,loss,0,2.4870282190000004,0.8825083735,21.0,5.0,1.0,59.5,628.0,508.0,80.9,15.0,0.0,23.0,137.0,29.0,15.0,12.0,6.0,22.0,8.0,20.0,8.0,12.0,
3941022,2024-07-02,UEFA Euro 2024,Round of 16,Turkey,Austria,0.0,2,1,win,0,0.8825083735,2.4870282190000004,6.0,3.0,1.0,40.5,427.0,332.0,77.8,4.0,1.0,8.0,172.0,35.0,21.0,10.0,12.0,34.0,45.0,15.0,8.0,5.0,
3939991,2024-07-03,Copa America 2024,Group Stage,Brazil,Colombia,1.0,1,1,draw,0,0.30581762,1.5030030165,7.0,3.0,0.0,49.9,446.0,360.0,80.7,3.0,0.0,3.0,167.0,35.0,27.0,16.0,11.0,18.0,22.0,16.0,5.0,16.0,
3939991,2024-07-03,Copa America 2024,Group Stage,Colombia,Brazil,0.0,1,1,draw,0,1.5030030165,0.30581762,13.0,6.0,2.0,50.1,448.0,368.0,82.1,6.0,0.0,9.0,140.0,26.0,21.0,14.0,7.0,24.0,16.0,15.0,8.0,20.0,
3939992,2024-07-03,Copa America 2024,Group Stage,Costa Rica,Paraguay,1.0,2,1,win,0,0.27205455,1.4400627040000002,2.0,2.0,0.0,34.8,304.0,203.0,66.8,0.0,2.0,2.0,134.0,17.0,16.0,11.0,10.0,19.0,21.0,12.0,5.0,14.0,
3939992,2024-07-03,Copa America 2024,Group Stage,Paraguay,Costa Rica,0.0,1,2,loss,0,1.4400627040000002,0.27205455,17.0,6.0,1.0,65.2,569.0,481.0,84.5,11.0,1.0,12.0,133.0,24.0,14.0,10.0,14.0,14.0,16.0,17.0,9.0,17.0,
3942226,2024-07-05,UEFA Euro 2024,Quarter-finals,Spain,Germany,1.0,2,1,win,0,1.534054224,1.629074586,19.0,6.0,0.0,48.1,606.0,512.0,84.5,14.0,2.0,12.0,187.0,42.0,12.0,7.0,10.0,27.0,31.0,23.0,11.0,17.0,
3942226,2024-07-05,UEFA Euro 2024,Quarter-finals,Germany,Spain,0.0,1,2,loss,0,1.629074586,1.534054224,23.0,5.0,0.0,51.9,655.0,543.0,82.9,19.0,1.0,29.0,183.0,33.0,23.0,15.0,6.0,14.0,16.0,11.0,3.0,22.0,
3942228,2024-07-05,Copa America 2024,Quarter-finals,Argentina,Ecuador,1.0,1,1,draw,0,0.858567997,1.3885276160000002,8.0,2.0,1.0,50.6,401.0,323.0,80.5,4.0,1.0,6.0,90.0,27.0,23.0,17.0,8.0,19.0,11.0,9.0,2.0,15.0,
3942228,2024-07-05,Copa America 2024,Quarter-finals,Ecuador,Argentina,0.0,1,1,draw,0,1.3885276160000002,0.858567997,9.0,2.0,1.0,49.4,392.0,314.0,80.1,6.0,1.0,10.0,117.0,20.0,17.0,10.0,7.0,13.0,16.0,18.0,12.0,16.0,
3942349,2024-07-05,UEFA Euro 2024,Quarter-finals,Portugal,France,1.0,0,0,draw,1,1.408798661,1.067405566,15.0,4.0,0.0,59.7,927.0,839.0,90.5,11.0,0.0,21.0,143.0,19.0,19.0,11.0,6.0,22.0,17.0,20.0,10.0,11.0,
3942349,2024-07-05,UEFA Euro 2024,Quarter-finals,France,Portugal,0.0,0,0,draw,1,1.067405566,1.408798661,20.0,5.0,0.0,40.3,625.0,561.0,89.8,18.0,0.0,12.0,119.0,12.0,22.0,10.0,11.0,22.0,27.0,18.0,10.0,16.0,
3942227,2024-07-06,UEFA Euro 2024,Quarter-finals,England,Switzerland,1.0,1,1,draw,0,0.5370412349999999,1.201406499,13.0,3.0,0.0,52.3,738.0,647.0,87.7,8.0,1.0,18.0,196.0,32.0,16.0,9.0,3.0,19.0,20.0,18.0,11.0,9.0,
3942227,2024-07-06,UEFA Euro 2024,Quarter-finals,Switzerland,England,0.0,1,1,draw,0,1.201406499,0.5370412349999999,12.0,3.0,1.0,47.7,673.0,602.0,89.5,6.0,0.0,15.0,190.0,39.0,14.0,7.0,6.0,30.0,22.0,6.0,4.0,15.0,
3942229,2024-07-06,Copa America 2024,Quarter-finals,Venezuela,Canada,1.0,1,1,draw,0,0.9220584957,1.3510978860000002,15.0,3.0,0.0,55.3,476.0,346.0,72.7,10.0,1.0,15.0,154.0,35.0,35.0,24.0,11.0,10.0,25.0,20.0,7.0,8.0,
3942229,2024-07-06,Copa America 2024,Quarter-finals,Canada,Venezuela,0.0,1,1,draw,0,1.3510978860000002,0.9220584957,16.0,5.0,1.0,44.7,384.0,283.0,73.7,10.0,0.0,7.0,145.0,25.0,26.0,17.0,6.0,22.0,28.0,17.0,5.0,13.0,
3942382,2024-07-06,UEFA Euro 2024,Quarter-finals,Netherlands,Turkey,1.0,2,1,win,0,0.718929115,1.182432874,11.0,4.0,0.0,59.0,569.0,498.0,87.5,8.0,1.0,8.0,102.0,20.0,15.0,11.0,6.0,18.0,20.0,13.0,7.0,16.0,
3942382,2024-07-06,UEFA Euro 2024,Quarter-finals,Turkey,Netherlands,0.0,1,2,loss,0,1.182432874,0.718929115,15.0,3.0,0.0,41.0,395.0,316.0,80.0,6.0,1.0,13.0,139.0,21.0,21.0,14.0,13.0,22.0,12.0,9.0,5.0,9.0,
3942416,2024-07-06,Copa America 2024,Quarter-finals,Colombia,Panama,1.0,5,0,win,1,2.180404504,0.609951584,7.0,5.0,3.0,52.7,412.0,334.0,81.1,2.0,2.0,10.0,145.0,32.0,19.0,11.0,4.0,14.0,14.0,15.0,9.0,15.0,
3942416,2024-07-06,Copa America 2024,Quarter-finals,Panama,Colombia,0.0,0,5,loss,0,0.609951584,2.180404504,14.0,2.0,0.0,47.3,370.0,299.0,80.8,7.0,0.0,12.0,137.0,35.0,16.0,11.0,9.0,11.0,16.0,11.0,5.0,23.0,
3942415,2024-07-07,Copa America 2024,Quarter-finals,Uruguay,Brazil,1.0,0,0,draw,1,0.6298363020000001,0.6758747529999999,12.0,1.0,0.0,39.8,282.0,200.0,70.9,6.0,0.0,5.0,218.0,26.0,27.0,19.0,8.0,23.0,21.0,11.0,5.0,29.0,
3942415,2024-07-07,Copa America 2024,Quarter-finals,Brazil,Uruguay,0.0,0,0,draw,1,0.6758747529999999,0.6298363020000001,7.0,3.0,1.0,60.2,426.0,341.0,80.0,4.0,0.0,4.0,123.0,45.0,20.0,10.0,12.0,21.0,14.0,21.0,8.0,16.0,
3942752,2024-07-09,UEFA Euro 2024,Semi-finals,Spain,France,1.0,2,1,win,0,0.421515934,0.850764694,6.0,2.0,0.0,58.1,542.0,473.0,87.3,4.0,0.0,10.0,122.0,27.0,12.0,7.0,4.0,19.0,24.0,14.0,2.0,10.0,
3942752,2024-07-09,UEFA Euro 2024,Semi-finals,France,Spain,0.0,1,2,loss,0,0.850764694,0.421515934,9.0,3.0,0.0,41.9,391.0,318.0,81.3,7.0,1.0,22.0,174.0,20.0,21.0,10.0,6.0,18.0,16.0,14.0,8.0,14.0,
3942785,2024-07-10,Copa America 2024,Semi-finals,Argentina,Canada,1.0,2,0,win,1,1.7541940644,0.7175667499999999,11.0,3.0,2.0,51.5,506.0,432.0,85.4,8.0,1.0,2.0,179.0,33.0,13.0,9.0,6.0,17.0,15.0,13.0,7.0,6.0,
3942785,2024-07-10,Copa America 2024,Semi-finals,Canada,Argentina,0.0,0,2,loss,0,0.7175667499999999,1.7541940644,9.0,2.0,0.0,48.5,477.0,411.0,86.2,7.0,0.0,6.0,156.0,32.0,12.0,9.0,11.0,18.0,8.0,18.0,10.0,16.0,
3942819,2024-07-10,UEFA Euro 2024,Semi-finals,Netherlands,England,1.0,1,2,loss,0,0.412172209,1.236570741,7.0,3.0,0.0,41.9,445.0,396.0,89.0,5.0,0.0,6.0,93.0,16.0,15.0,8.0,9.0,15.0,11.0,6.0,1.0,13.0,
3942819,2024-07-10,UEFA Euro 2024,Semi-finals,England,Netherlands,0.0,2,1,win,0,1.236570741,0.412172209,9.0,5.0,1.0,58.1,617.0,559.0,90.6,5.0,1.0,10.0,77.0,18.0,9.0,5.0,7.0,12.0,3.0,7.0,3.0,11.0,
3942852,2024-07-11,Copa America 2024,Semi-finals,Uruguay,Colombia,1.0,0,1,loss,0,0.754563564,1.171960657,11.0,2.0,0.0,60.2,457.0,374.0,81.8,10.0,0.0,16.0,152.0,24.0,23.0,13.0,9.0,11.0,13.0,7.0,3.0,14.0,
3942852,2024-07-11,Copa America 2024,Semi-finals,Colombia,Uruguay,0.0,1,0,win,1,1.171960657,0.754563564,11.0,3.0,2.0,39.8,302.0,221.0,73.2,10.0,1.0,6.0,139.0,35.0,22.0,12.0,7.0,12.0,14.0,13.0,5.0,16.0,
3943043,2024-07-14,UEFA Euro 2024,Final,Spain,England,1.0,2,1,win,0,1.791713124,0.7263776969999999,16.0,6.0,0.0,64.7,592.0,518.0,87.5,13.0,2.0,12.0,162.0,32.0,16.0,10.0,2.0,19.0,17.0,11.0,4.0,12.0,
3943043,2024-07-14,UEFA Euro 2024,Final,England,Spain,0.0,1,2,loss,0,0.7263776969999999,1.791713124,9.0,3.0,0.0,35.3,323.0,254.0,78.6,4.0,1.0,7.0,165.0,25.0,19.0,10.0,3.0,22.0,25.0,14.0,5.0,7.0,
3943076,2024-07-14,Copa America 2024,3rd Place Final,Canada,Uruguay,1.0,2,2,draw,0,2.2878095280000004,1.516426863,14.0,5.0,3.0,51.0,379.0,272.0,71.8,10.0,0.0,16.0,147.0,48.0,23.0,15.0,14.0,19.0,23.0,14.0,7.0,19.0,
3943076,2024-07-14,Copa America 2024,3rd Place Final,Uruguay,Canada,0.0,2,2,draw,0,1.516426863,2.2878095280000004,12.0,5.0,1.0,49.0,364.0,273.0,75.0,6.0,1.0,10.0,170.0,36.0,14.0,8.0,9.0,25.0,26.0,15.0,6.0,19.0,
3943077,2024-07-15,Copa America 2024,Final,Argentina,Colombia,1.0,1,0,win,1,1.0827015698,0.9722537355999998,11.0,5.0,0.0,44.9,537.0,436.0,81.2,10.0,1.0,9.0,154.0,31.0,17.0,10.0,9.0,22.0,19.0,18.0,8.0,11.0,
3943077,2024-07-15,Copa America 2024,Final,Colombia,Argentina,0.0,0,1,loss,0,0.9722537355999998,1.0827015698,19.0,4.0,0.0,55.1,660.0,556.0,84.2,15.0,0.0,13.0,159.0,25.0,24.0,18.0,12.0,22.0,8.0,21.0,11.0,20.0,
202600,2026-06-11,FIFA World Cup 2026,Group,Mexico,South Africa,,2,0,win,1,1.41,0.07,,,,,,,,,,,,,,,,,,,,,
202600,2026-06-11,FIFA World Cup 2026,Group,South Africa,Mexico,,0,2,loss,0,0.07,1.41,,,,,,,,,,,,,,,,,,,,,
202601,2026-06-11,FIFA World Cup 2026,Group,South Korea,Czech Republic,,2,1,win,0,1.84,0.81,,,,,,,,,,,,,,,,,,,,,
202601,2026-06-11,FIFA World Cup 2026,Group,Czech Republic,South Korea,,1,2,loss,0,0.81,1.84,,,,,,,,,,,,,,,,,,,,,
202602,2026-06-12,FIFA World Cup 2026,Group,Canada,Bosnia and Herzegovina,,1,1,draw,0,1.25,0.98,,,,,,,,,,,,,,,,,,,,,
202602,2026-06-12,FIFA World Cup 2026,Group,Bosnia and Herzegovina,Canada,,1,1,draw,0,0.98,1.25,,,,,,,,,,,,,,,,,,,,,
202603,2026-06-12,FIFA World Cup 2026,Group,United States,Paraguay,,4,1,win,0,1.35,0.47,,,,,,,,,,,,,,,,,,,,,
202603,2026-06-12,FIFA World Cup 2026,Group,Paraguay,United States,,1,4,loss,0,0.47,1.35,,,,,,,,,,,,,,,,,,,,,
202604,2026-06-13,FIFA World Cup 2026,Group,Qatar,Switzerland,,1,1,draw,0,0.76,3.24,,,,,,,,,,,,,,,,,,,,,
202604,2026-06-13,FIFA World Cup 2026,Group,Switzerland,Qatar,,1,1,draw,0,3.24,0.76,,,,,,,,,,,,,,,,,,,,,
202605,2026-06-13,FIFA World Cup 2026,Group,Brazil,Morocco,,1,1,draw,0,1.23,1.53,,,,,,,,,,,,,,,,,,,,,
202605,2026-06-13,FIFA World Cup 2026,Group,Morocco,Brazil,,1,1,draw,0,1.53,1.23,,,,,,,,,,,,,,,,,,,,,
202606,2026-06-13,FIFA World Cup 2026,Group,Haiti,Scotland,,0,1,loss,0,1.21,1.05,,,,,,,,,,,,,,,,,,,,,
202606,2026-06-13,FIFA World Cup 2026,Group,Scotland,Haiti,,1,0,win,1,1.05,1.21,,,,,,,,,,,,,,,,,,,,,
202607,2026-06-13,FIFA World Cup 2026,Group,Australia,Turkey,,2,0,win,1,0.77,1.33,,,,,,,,,,,,,,,,,,,,,
202607,2026-06-13,FIFA World Cup 2026,Group,Turkey,Australia,,0,2,loss,0,1.33,0.77,,,,,,,,,,,,,,,,,,,,,
202608,2026-06-14,FIFA World Cup 2026,Group,Germany,Curaçao,,7,1,win,0,4.22,0.41,,,,,,,,,,,,,,,,,,,,,
202608,2026-06-14,FIFA World Cup 2026,Group,Curaçao,Germany,,1,7,loss,0,0.41,4.22,,,,,,,,,,,,,,,,,,,,,
202609,2026-06-14,FIFA World Cup 2026,Group,Netherlands,Japan,,1,1,draw,0,0.78,0.59,,,,,,,,,,,,,,,,,,,,,
202609,2026-06-14,FIFA World Cup 2026,Group,Japan,Netherlands,,1,1,draw,0,0.59,0.78,,,,,,,,,,,,,,,,,,,,,
202610,2026-06-14,FIFA World Cup 2026,Group,Ivory Coast,Ecuador,,1,0,win,1,1.68,1.03,,,,,,,,,,,,,,,,,,,,,
202610,2026-06-14,FIFA World Cup 2026,Group,Ecuador,Ivory Coast,,0,1,loss,0,1.03,1.68,,,,,,,,,,,,,,,,,,,,,
202611,2026-06-14,FIFA World Cup 2026,Group,Sweden,Tunisia,,5,1,win,0,1.36,0.28,,,,,,,,,,,,,,,,,,,,,
202611,2026-06-14,FIFA World Cup 2026,Group,Tunisia,Sweden,,1,5,loss,0,0.28,1.36,,,,,,,,,,,,,,,,,,,,,
202612,2026-06-15,FIFA World Cup 2026,Group,Spain,Cape Verde,,0,0,draw,1,2.29,0.3,,,,,,,,,,,,,,,,,,,,,
202612,2026-06-15,FIFA World Cup 2026,Group,Cape Verde,Spain,,0,0,draw,1,0.3,2.29,,,,,,,,,,,,,,,,,,,,,
202613,2026-06-15,FIFA World Cup 2026,Group,Belgium,Egypt,,1,1,draw,0,1.35,1.08,,,,,,,,,,,,,,,,,,,,,
202613,2026-06-15,FIFA World Cup 2026,Group,Egypt,Belgium,,1,1,draw,0,1.08,1.35,,,,,,,,,,,,,,,,,,,,,
202614,2026-06-15,FIFA World Cup 2026,Group,Saudi Arabia,Uruguay,,1,1,draw,0,0.99,1.54,,,,,,,,,,,,,,,,,,,,,
202614,2026-06-15,FIFA World Cup 2026,Group,Uruguay,Saudi Arabia,,1,1,draw,0,1.54,0.99,,,,,,,,,,,,,,,,,,,,,
202615,2026-06-15,FIFA World Cup 2026,Group,Iran,New Zealand,,2,2,draw,0,1.5,1.24,,,,,,,,,,,,,,,,,,,,,
202615,2026-06-15,FIFA World Cup 2026,Group,New Zealand,Iran,,2,2,draw,0,1.24,1.5,,,,,,,,,,,,,,,,,,,,,
202616,2026-06-16,FIFA World Cup 2026,Group,France,Senegal,,3,1,win,0,1.79,0.56,,,,,,,,,,,,,,,,,,,,,
202616,2026-06-16,FIFA World Cup 2026,Group,Senegal,France,,1,3,loss,0,0.56,1.79,,,,,,,,,,,,,,,,,,,,,
202617,2026-06-16,FIFA World Cup 2026,Group,Iraq,Norway,,1,4,loss,0,0.77,2.53,,,,,,,,,,,,,,,,,,,,,
202617,2026-06-16,FIFA World Cup 2026,Group,Norway,Iraq,,4,1,win,0,2.53,0.77,,,,,,,,,,,,,,,,,,,,,
202618,2026-06-16,FIFA World Cup 2026,Group,Argentina,Algeria,,3,1,win,0,1.23,0.31,,,,,,,,,,,,,,,,,,,,,
202618,2026-06-16,FIFA World Cup 2026,Group,Algeria,Argentina,,1,3,loss,0,0.31,1.23,,,,,,,,,,,,,,,,,,,,,
202619,2026-06-16,FIFA World Cup 2026,Group,Austria,Jordan,,3,1,win,0,1.66,0.53,,,,,,,,,,,,,,,,,,,,,
202619,2026-06-16,FIFA World Cup 2026,Group,Jordan,Austria,,1,3,loss,0,0.53,1.66,,,,,,,,,,,,,,,,,,,,,
202620,2026-06-17,FIFA World Cup 2026,Group,Portugal,DR Congo,,1,1,draw,0,0.64,0.82,,,,,,,,,,,,,,,,,,,,,
202620,2026-06-17,FIFA World Cup 2026,Group,DR Congo,Portugal,,1,1,draw,0,0.82,0.64,,,,,,,,,,,,,,,,,,,,,
202621,2026-06-17,FIFA World Cup 2026,Group,England,Croatia,,4,2,win,0,2.8,0.71,,,,,,,,,,,,,,,,,,,,,
202621,2026-06-17,FIFA World Cup 2026,Group,Croatia,England,,2,4,loss,0,0.71,2.8,,,,,,,,,,,,,,,,,,,,,
202622,2026-06-17,FIFA World Cup 2026,Group,Ghana,Panama,,1,0,win,1,1.31,0.75,,,,,,,,,,,,,,,,,,,,,
202622,2026-06-17,FIFA World Cup 2026,Group,Panama,Ghana,,0,1,loss,0,0.75,1.31,,,,,,,,,,,,,,,,,,,,,
202623,2026-06-17,FIFA World Cup 2026,Group,Uzbekistan,Colombia,,1,3,loss,0,1.16,1.62,,,,,,,,,,,,,,,,,,,,,
202623,2026-06-17,FIFA World Cup 2026,Group,Colombia,Uzbekistan,,3,1,win,0,1.62,1.16,,,,,,,,,,,,,,,,,,,,,
202624,2026-06-18,FIFA World Cup 2026,Group,Czech Republic,South Africa,,1,1,draw,0,1.02,1.39,,,,,,,,,,,,,,,,,,,,,
202624,2026-06-18,FIFA World Cup 2026,Group,South Africa,Czech Republic,,1,1,draw,0,1.39,1.02,,,,,,,,,,,,,,,,,,,,,
202625,2026-06-18,FIFA World Cup 2026,Group,Switzerland,Bosnia and Herzegovina,,4,1,win,0,2.06,0.23,,,,,,,,,,,,,,,,,,,,,
202625,2026-06-18,FIFA World Cup 2026,Group,Bosnia and Herzegovina,Switzerland,,1,4,loss,0,0.23,2.06,,,,,,,,,,,,,,,,,,,,,
